Run,Execution Time (seconds)
1,0.014844894409179688
2,0.013055086135864258
3,0.012547969818115234
4,0.015340805053710938
5,0.022391319274902344
6,0.02597355842590332
7,0.018372058868408203
8,0.02027106285095215
9,0.020038366317749023
10,0.020661115646362305
11,0.01449275016784668
12,0.014537811279296875
13,0.013622760772705078
14,0.014138936996459961
15,0.01405644416809082
16,0.014576435089111328
17,0.014776468276977539
18,0.014942646026611328
19,0.01582622528076172
20,0.015288829803466797
21,0.016579389572143555
22,0.016577720642089844
23,0.015373706817626953
24,0.01451730728149414
25,0.015412569046020508
26,0.013935327529907227
27,0.014261484146118164
28,0.015964984893798828
29,0.014837980270385742
30,0.019211292266845703
31,0.02099466323852539
32,0.01757645606994629
33,0.01851344108581543
34,0.018748044967651367
35,0.018972158432006836
36,0.016172409057617188
37,0.01740741729736328
38,0.015895605087280273
39,0.01682305335998535
40,0.018613338470458984
41,0.016503334045410156
42,0.016086578369140625
43,0.016784191131591797
44,0.016788005828857422
45,0.016276836395263672
46,0.0182647705078125
47,0.016547679901123047
48,0.01704549789428711
49,0.01807546615600586
50,0.016478300094604492
51,0.01589179039001465
52,0.017087221145629883
53,0.023159027099609375
54,0.018414735794067383
55,0.01682114601135254
56,0.016325712203979492
57,0.017479419708251953
58,0.019412994384765625
59,0.017583370208740234
60,0.017225980758666992
61,0.016185998916625977
62,0.018403291702270508
63,0.016887187957763672
64,0.017288923263549805
65,0.018392324447631836
66,0.020452260971069336
67,0.01743173599243164
68,0.02001643180847168
69,0.01714324951171875
70,0.016269445419311523
71,0.0163881778717041
72,0.017731428146362305
73,0.01649188995361328
74,0.016839981079101562
75,0.01581573486328125
76,0.016318082809448242
77,0.017284393310546875
78,0.016164064407348633
79,0.015784263610839844
80,0.01542043685913086
81,0.01813220977783203
82,0.015498161315917969
83,0.01720881462097168
84,0.018882036209106445
85,0.01651930809020996
86,0.0165255069732666
87,0.015572786331176758
88,0.01600170135498047
89,0.018854379653930664
90,0.0156705379486084
91,0.018076419830322266
92,0.01932668685913086
93,0.019058942794799805
94,0.01755976676940918
95,0.01964712142944336
96,0.018569231033325195
97,0.01922130584716797
98,0.018466949462890625
99,0.018440723419189453
100,0.017484188079833984
101,0.01596975326538086
102,0.01693105697631836
103,0.014897823333740234
104,0.014598608016967773
105,0.016121864318847656
106,0.016033649444580078
107,0.01660776138305664
108,0.01695537567138672
109,0.016602039337158203
110,0.014193534851074219
111,0.017199277877807617
112,0.014645576477050781
113,0.017375707626342773
114,0.015434026718139648
115,0.017059326171875
116,0.01918935775756836
117,0.01676154136657715
118,0.019220590591430664
119,0.01632237434387207
120,0.014853715896606445
121,0.015569448471069336
122,0.01584482192993164
123,0.015707969665527344
124,0.019922494888305664
125,0.02017664909362793
126,0.016085147857666016
127,0.017302989959716797
128,0.017020225524902344
129,0.015461444854736328
130,0.018104076385498047
131,0.015964746475219727
132,0.016150951385498047
133,0.01633310317993164
134,0.01568746566772461
135,0.016494035720825195
136,0.018253564834594727
137,0.017945528030395508
138,0.016683578491210938
139,0.016148805618286133
140,0.016570329666137695
141,0.015272855758666992
142,0.013123035430908203
143,0.018871068954467773
144,0.01587963104248047
145,0.015815019607543945
146,0.015243768692016602
147,0.017370223999023438
148,0.019664764404296875
149,0.022967100143432617
150,0.018995285034179688
151,0.020531415939331055
152,0.01886773109436035
153,0.01602339744567871
154,0.015672683715820312
155,0.01575493812561035
156,0.016090869903564453
157,0.017189502716064453
158,0.01643657684326172
159,0.016241073608398438
160,0.017769813537597656
161,0.016796112060546875
162,0.016876697540283203
163,0.017729759216308594
164,0.01824951171875
165,0.01578807830810547
166,0.017442703247070312
167,0.017365217208862305
168,0.017839431762695312
169,0.016510009765625
170,0.015645265579223633
171,0.016878604888916016
172,0.018514633178710938
173,0.015752077102661133
174,0.015002012252807617
175,0.0178678035736084
176,0.018015146255493164
177,0.017253398895263672
178,0.016312599182128906
179,0.016350269317626953
180,0.017339229583740234
181,0.017300844192504883
182,0.016414403915405273
183,0.016356945037841797
184,0.015995264053344727
185,0.016637563705444336
186,0.016266822814941406
187,0.01628708839416504
188,0.01706981658935547
189,0.017278194427490234
190,0.016669034957885742
191,0.016493558883666992
192,0.017122507095336914
193,0.01568746566772461
194,0.014863967895507812
195,0.016605854034423828
196,0.01718616485595703
197,0.017696380615234375
198,0.018082141876220703
199,0.01637411117553711
200,0.015927553176879883
201,0.015378475189208984
202,0.01809072494506836
203,0.017322063446044922
204,0.016525983810424805
205,0.01650524139404297
206,0.016746997833251953
207,0.01842784881591797
208,0.0166013240814209
209,0.01634836196899414
210,0.019846200942993164
211,0.02012801170349121
212,0.019140243530273438
213,0.01826643943786621
214,0.01675891876220703
215,0.016762733459472656
216,0.016252756118774414
217,0.017695188522338867
218,0.017458438873291016
219,0.01874995231628418
220,0.018323421478271484
221,0.0168759822845459
222,0.015077590942382812
223,0.016298770904541016
224,0.014658689498901367
225,0.016858577728271484
226,0.01650214195251465
227,0.019232511520385742
228,0.014598846435546875
229,0.016366243362426758
230,0.015925884246826172
231,0.017752885818481445
232,0.01591014862060547
233,0.01732158660888672
234,0.014611959457397461
235,0.014540672302246094
236,0.01580333709716797
237,0.01683211326599121
238,0.017309904098510742
239,0.01746082305908203
240,0.017243623733520508
241,0.016290903091430664
242,0.01709437370300293
243,0.01565408706665039
244,0.020068645477294922
245,0.017189502716064453
246,0.0171048641204834
247,0.016717195510864258
248,0.017352581024169922
249,0.017667770385742188
250,0.016597986221313477
251,0.01663947105407715
252,0.016540050506591797
253,0.017121315002441406
254,0.015741586685180664
255,0.017717838287353516
256,0.01542043685913086
257,0.01556539535522461
258,0.015612125396728516
259,0.016841888427734375
260,0.0166318416595459
261,0.01512908935546875
262,0.01654338836669922
263,0.01833510398864746
264,0.01552271842956543
265,0.01795673370361328
266,0.01717662811279297
267,0.017617225646972656
268,0.019777297973632812
269,0.02005791664123535
270,0.019489049911499023
271,0.018426179885864258
272,0.019440412521362305
273,0.01608872413635254
274,0.015624761581420898
275,0.016699552536010742
276,0.017084360122680664
277,0.017166852951049805
278,0.018831968307495117
279,0.015087127685546875
280,0.016627788543701172
281,0.015853166580200195
282,0.015247106552124023
283,0.016052722930908203
284,0.016263723373413086
285,0.01713728904724121
286,0.01633620262145996
287,0.017139911651611328
288,0.01679253578186035
289,0.016089200973510742
290,0.01678299903869629
291,0.018875598907470703
292,0.01880192756652832
293,0.016782760620117188
294,0.016068458557128906
295,0.016765117645263672
296,0.017520427703857422
297,0.01636195182800293
298,0.016499996185302734
299,0.016475200653076172
300,0.01880621910095215
301,0.016880512237548828
302,0.0169217586517334
303,0.016464948654174805
304,0.01707935333251953
305,0.014847517013549805
306,0.015518903732299805
307,0.015251874923706055
308,0.016509532928466797
309,0.01699376106262207
310,0.01524662971496582
311,0.01880478858947754
312,0.016311168670654297
313,0.015043020248413086
314,0.01748180389404297
315,0.015955209732055664
316,0.01630854606628418
317,0.0198056697845459
318,0.014962434768676758
319,0.014580011367797852
320,0.016800880432128906
321,0.01602029800415039
322,0.015606403350830078
323,0.016393184661865234
324,0.019788265228271484
325,0.02308034896850586
326,0.01897740364074707
327,0.02065110206604004
328,0.02253890037536621
329,0.015926361083984375
330,0.017534494400024414
331,0.015829801559448242
332,0.015530586242675781
333,0.016437530517578125
334,0.01507258415222168
335,0.01668095588684082
336,0.015697956085205078
337,0.0169827938079834
338,0.016750574111938477
339,0.015957117080688477
340,0.017848968505859375
341,0.016985177993774414
342,0.015609502792358398
343,0.01742076873779297
344,0.016127347946166992
345,0.017160654067993164
346,0.017488718032836914
347,0.015775203704833984
348,0.01588273048400879
349,0.016216516494750977
350,0.018292665481567383
351,0.017503738403320312
352,0.016595125198364258
353,0.01493525505065918
354,0.015955686569213867
355,0.017034292221069336
356,0.017459869384765625
357,0.018600940704345703
358,0.02045750617980957
359,0.017261743545532227
360,0.01665019989013672
361,0.017076969146728516
362,0.016777992248535156
363,0.015531063079833984
364,0.01535940170288086
365,0.016603469848632812
366,0.016396284103393555
367,0.02000594139099121
368,0.015636920928955078
369,0.017311573028564453
370,0.016336441040039062
371,0.016855239868164062
372,0.0168154239654541
373,0.016542434692382812
374,0.018657684326171875
375,0.020536422729492188
376,0.018132448196411133
377,0.021329879760742188
378,0.01900506019592285
379,0.01660919189453125
380,0.01615428924560547
381,0.016103029251098633
382,0.016190290451049805
383,0.019295215606689453
384,0.01610875129699707
385,0.02016472816467285
386,0.020883560180664062
387,0.018044471740722656
388,0.016854047775268555
389,0.018327951431274414
390,0.018976449966430664
391,0.018586397171020508
392,0.01726675033569336
393,0.018576383590698242
394,0.01593160629272461
395,0.013683080673217773
396,0.01424860954284668
397,0.015444517135620117
398,0.016459226608276367
399,0.01687002182006836
400,0.016852378845214844
401,0.01975703239440918
402,0.016288280487060547
403,0.015850305557250977
404,0.017624855041503906
405,0.016988515853881836
406,0.017324447631835938
407,0.016277790069580078
408,0.015656709671020508
409,0.016960859298706055
410,0.019197463989257812
411,0.0153045654296875
412,0.016575336456298828
413,0.018406152725219727
414,0.01659536361694336
415,0.01668262481689453
416,0.014953374862670898
417,0.015249013900756836
