Run,Execution Time (seconds)
1,0.024324655532836914
2,0.009718179702758789
3,0.008582115173339844
4,0.012220621109008789
5,0.012418508529663086
6,0.010665655136108398
7,0.010995864868164062
8,0.010554075241088867
9,0.011069059371948242
10,0.01076364517211914
11,0.00875711441040039
12,0.010071516036987305
13,0.010069608688354492
14,0.009294509887695312
15,0.012581586837768555
16,0.010518789291381836
17,0.009882926940917969
18,0.011219501495361328
19,0.010593414306640625
20,0.01018834114074707
21,0.010528564453125
22,0.010143756866455078
23,0.011378049850463867
24,0.009694337844848633
25,0.00941014289855957
26,0.012099504470825195
27,0.011754274368286133
28,0.009757280349731445
29,0.011674642562866211
30,0.013205766677856445
31,0.01020050048828125
32,0.011982202529907227
33,0.0120849609375
34,0.011107921600341797
35,0.011522293090820312
36,0.011261701583862305
37,0.009742021560668945
38,0.010452032089233398
39,0.012058734893798828
40,0.014078617095947266
41,0.012519121170043945
42,0.012668848037719727
43,0.0143890380859375
44,0.014746427536010742
45,0.014471292495727539
46,0.010750532150268555
47,0.01217794418334961
48,0.012624979019165039
49,0.010308027267456055
50,0.010694265365600586
51,0.011183738708496094
52,0.009915590286254883
53,0.01240682601928711
54,0.011561393737792969
55,0.01051020622253418
56,0.010479211807250977
57,0.011319160461425781
58,0.010435819625854492
59,0.011159896850585938
60,0.011750459671020508
61,0.009808778762817383
62,0.011676311492919922
63,0.012060880661010742
64,0.010701656341552734
65,0.010630369186401367
66,0.011952638626098633
67,0.010832071304321289
68,0.010101795196533203
69,0.011751174926757812
70,0.010079145431518555
71,0.012141942977905273
72,0.011521339416503906
73,0.01051783561706543
74,0.010743379592895508
75,0.010348081588745117
76,0.010023117065429688
77,0.010933637619018555
78,0.011427640914916992
79,0.00975799560546875
80,0.012031316757202148
81,0.010615825653076172
82,0.009827375411987305
83,0.012345552444458008
84,0.010630369186401367
85,0.010908842086791992
86,0.01318979263305664
87,0.01240682601928711
88,0.011831045150756836
89,0.010893106460571289
90,0.010975122451782227
91,0.010093450546264648
92,0.01147317886352539
93,0.01343679428100586
94,0.011357784271240234
95,0.010165929794311523
96,0.011724233627319336
97,0.010135650634765625
98,0.012502908706665039
99,0.012893199920654297
100,0.011626482009887695
101,0.009196758270263672
102,0.011938095092773438
103,0.010875225067138672
104,0.009421586990356445
105,0.011611461639404297
106,0.011580944061279297
107,0.010178089141845703
108,0.011716127395629883
109,0.01073145866394043
110,0.01059412956237793
111,0.012207508087158203
112,0.010882854461669922
113,0.010172367095947266
114,0.01134181022644043
