Run,Execution Time (seconds)
1,0.007432699203491211
2,0.006434440612792969
3,0.007855653762817383
4,0.006727457046508789
5,0.00779414176940918
6,0.009402990341186523
7,0.008507966995239258
8,0.009761571884155273
9,0.00939631462097168
10,0.008201837539672852
11,0.009256601333618164
12,0.009800434112548828
13,0.00888824462890625
14,0.009461641311645508
15,0.010764837265014648
16,0.009431838989257812
17,0.009865522384643555
18,0.009373188018798828
19,0.008848905563354492
20,0.009616851806640625
21,0.008640527725219727
22,0.009682178497314453
23,0.00852513313293457
24,0.009941816329956055
25,0.009693622589111328
26,0.00908970832824707
27,0.01019287109375
28,0.009292364120483398
29,0.012317419052124023
30,0.01249074935913086
31,0.0101776123046875
32,0.011382341384887695
33,0.010940313339233398
34,0.010120630264282227
35,0.011441469192504883
36,0.01028299331665039
37,0.009578943252563477
38,0.010124683380126953
39,0.008605480194091797
40,0.009818315505981445
41,0.01041722297668457
42,0.009773969650268555
43,0.008989095687866211
44,0.010310888290405273
45,0.010488033294677734
46,0.011025667190551758
47,0.010588645935058594
48,0.010374307632446289
49,0.009197473526000977
50,0.010090351104736328
51,0.011041641235351562
52,0.009478569030761719
53,0.010374784469604492
54,0.009833812713623047
55,0.011410713195800781
56,0.011723518371582031
57,0.010576486587524414
58,0.009912967681884766
59,0.010032176971435547
60,0.008574485778808594
61,0.010392189025878906
62,0.009492635726928711
63,0.010696649551391602
64,0.009781599044799805
65,0.012356996536254883
66,0.011564254760742188
67,0.008755922317504883
68,0.010738134384155273
69,0.010620594024658203
70,0.009343147277832031
71,0.010573148727416992
72,0.010864496231079102
73,0.009619951248168945
74,0.011285543441772461
75,0.01276707649230957
76,0.009589195251464844
77,0.010661840438842773
78,0.009761333465576172
79,0.009710073471069336
80,0.010344982147216797
81,0.010659217834472656
82,0.010001897811889648
83,0.013051271438598633
84,0.011690616607666016
85,0.00857686996459961
86,0.010242700576782227
87,0.009080886840820312
88,0.009691476821899414
89,0.010024309158325195
90,0.009617805480957031
91,0.011210441589355469
92,0.009330511093139648
93,0.009632110595703125
94,0.011185169219970703
95,0.01016545295715332
96,0.011852741241455078
97,0.011334657669067383
98,0.010076045989990234
99,0.011356353759765625
100,0.009195804595947266
101,0.00963902473449707
102,0.011098384857177734
103,0.009410858154296875
104,0.012276411056518555
105,0.011077404022216797
106,0.008555889129638672
107,0.010669708251953125
108,0.007919549942016602
109,0.00939178466796875
110,0.009484052658081055
111,0.010843992233276367
112,0.011432170867919922
113,0.009575128555297852
114,0.010807037353515625
115,0.010533809661865234
116,0.008362293243408203
117,0.00995779037475586
118,0.007656574249267578
119,0.009921073913574219
120,0.00865483283996582
121,0.009457588195800781
122,0.008025169372558594
123,0.009232282638549805
124,0.01012873649597168
125,0.008587121963500977
126,0.009532451629638672
127,0.0086669921875
128,0.010738134384155273
129,0.009490013122558594
130,0.010706186294555664
131,0.010966300964355469
132,0.00890040397644043
133,0.010733366012573242
134,0.009028196334838867
135,0.011141777038574219
136,0.011209964752197266
137,0.00952601432800293
138,0.010464191436767578
139,0.010470151901245117
140,0.00919342041015625
141,0.010656118392944336
142,0.008956432342529297
143,0.01060175895690918
144,0.008840084075927734
145,0.011637687683105469
146,0.010384559631347656
147,0.008122682571411133
148,0.011223793029785156
149,0.010151386260986328
150,0.009494543075561523
151,0.011211156845092773
152,0.009749650955200195
153,0.011322975158691406
154,0.010940313339233398
155,0.010086774826049805
156,0.010367155075073242
157,0.010411262512207031
158,0.008697271347045898
159,0.010551691055297852
160,0.009514808654785156
161,0.01058053970336914
162,0.009796142578125
163,0.010079145431518555
164,0.011353731155395508
165,0.00975346565246582
166,0.009871244430541992
167,0.010130167007446289
168,0.008352041244506836
169,0.01009678840637207
170,0.009236574172973633
171,0.009994983673095703
172,0.008732080459594727
173,0.0097198486328125
174,0.010003805160522461
175,0.008367538452148438
176,0.010171651840209961
177,0.008691787719726562
178,0.011232614517211914
179,0.009674787521362305
180,0.00906991958618164
181,0.010892629623413086
182,0.00961160659790039
183,0.009862422943115234
184,0.008462905883789062
185,0.011711835861206055
186,0.01064610481262207
187,0.01045083999633789
188,0.010630607604980469
189,0.008948326110839844
190,0.010868310928344727
191,0.011346101760864258
192,0.010098695755004883
193,0.008901834487915039
194,0.009112358093261719
195,0.009974002838134766
196,0.010256767272949219
197,0.0076711177825927734
198,0.010177850723266602
199,0.010077953338623047
200,0.010869503021240234
201,0.009877681732177734
202,0.009110689163208008
203,0.01323699951171875
204,0.01615762710571289
205,0.013206720352172852
206,0.010697126388549805
207,0.011932134628295898
208,0.013035774230957031
209,0.013884782791137695
210,0.010764122009277344
211,0.011048316955566406
212,0.013253927230834961
213,0.012006521224975586
214,0.00852656364440918
215,0.010350942611694336
216,0.008269071578979492
217,0.010588407516479492
218,0.008526802062988281
219,0.010435342788696289
220,0.010280132293701172
221,0.00857686996459961
222,0.010902643203735352
223,0.00896596908569336
224,0.01163792610168457
225,0.011034488677978516
226,0.010142803192138672
227,0.01149296760559082
228,0.010616779327392578
229,0.009939432144165039
230,0.010715484619140625
231,0.008723974227905273
232,0.011235952377319336
233,0.010975122451782227
234,0.00902700424194336
235,0.010453462600708008
236,0.008378982543945312
237,0.009862899780273438
238,0.01033329963684082
239,0.008331060409545898
240,0.010096073150634766
241,0.008241415023803711
242,0.011056900024414062
243,0.008206844329833984
244,0.009875059127807617
245,0.009237051010131836
246,0.009952545166015625
247,0.010334968566894531
248,0.008725643157958984
249,0.011018037796020508
250,0.010277748107910156
251,0.009644031524658203
252,0.01098012924194336
253,0.008888006210327148
254,0.01031637191772461
255,0.009574651718139648
256,0.011546850204467773
257,0.013471841812133789
258,0.009474992752075195
259,0.010355949401855469
260,0.011033296585083008
261,0.011526346206665039
262,0.010395050048828125
263,0.010092973709106445
264,0.009096384048461914
265,0.010274887084960938
266,0.008153915405273438
267,0.010799169540405273
268,0.010147333145141602
269,0.009155750274658203
270,0.01047825813293457
271,0.008814811706542969
272,0.01143956184387207
273,0.010781526565551758
274,0.008373498916625977
275,0.010288238525390625
276,0.008609771728515625
277,0.010915994644165039
278,0.010694742202758789
279,0.008313655853271484
280,0.010824203491210938
281,0.009199380874633789
282,0.010788679122924805
283,0.01110696792602539
284,0.007971763610839844
285,0.011417865753173828
286,0.008744239807128906
287,0.010321617126464844
288,0.008342504501342773
289,0.009795188903808594
290,0.010417699813842773
291,0.008141040802001953
292,0.010313987731933594
293,0.008585929870605469
294,0.010457038879394531
295,0.008097648620605469
296,0.00960993766784668
297,0.00983428955078125
298,0.008727073669433594
299,0.010910511016845703
300,0.008057594299316406
301,0.012845516204833984
302,0.010216236114501953
303,0.009222030639648438
304,0.0101318359375
305,0.0085296630859375
306,0.009795904159545898
307,0.0075643062591552734
308,0.010744810104370117
309,0.009927988052368164
310,0.008609771728515625
311,0.010420560836791992
312,0.009066104888916016
313,0.01104116439819336
314,0.009679555892944336
315,0.008984804153442383
316,0.010225296020507812
317,0.008574962615966797
318,0.011103391647338867
319,0.009054899215698242
320,0.009609222412109375
321,0.010114669799804688
322,0.008851766586303711
323,0.010290861129760742
324,0.009856462478637695
325,0.011349201202392578
326,0.011246204376220703
327,0.010974884033203125
328,0.011878013610839844
329,0.012068748474121094
330,0.009943246841430664
331,0.010609149932861328
332,0.0106964111328125
333,0.010149240493774414
334,0.011310815811157227
335,0.00993490219116211
336,0.00900578498840332
337,0.009819984436035156
338,0.008900165557861328
339,0.010638952255249023
340,0.009009122848510742
341,0.010430097579956055
342,0.010446310043334961
343,0.008580446243286133
344,0.010424613952636719
345,0.009064435958862305
346,0.01115560531616211
347,0.011143684387207031
348,0.009611845016479492
349,0.010851621627807617
350,0.009650945663452148
351,0.010065078735351562
352,0.010239124298095703
353,0.00962066650390625
354,0.010232686996459961
355,0.009615182876586914
356,0.009239435195922852
357,0.009404897689819336
358,0.00885915756225586
359,0.01075124740600586
360,0.009130477905273438
361,0.010087728500366211
362,0.008102655410766602
363,0.011744260787963867
364,0.009990453720092773
365,0.008532285690307617
366,0.011059284210205078
367,0.009331941604614258
368,0.010119438171386719
369,0.010083675384521484
370,0.00847482681274414
371,0.009764671325683594
372,0.008513927459716797
373,0.01119542121887207
374,0.009792804718017578
375,0.009334087371826172
376,0.010692834854125977
377,0.009795427322387695
378,0.011610984802246094
379,0.009137630462646484
380,0.009132862091064453
381,0.010361194610595703
382,0.009554624557495117
383,0.010910511016845703
384,0.009253978729248047
385,0.01011514663696289
386,0.010974645614624023
387,0.009472370147705078
388,0.01101374626159668
389,0.011777877807617188
390,0.009202003479003906
391,0.009976387023925781
392,0.008303403854370117
393,0.011131763458251953
394,0.01023101806640625
395,0.008475542068481445
396,0.010295629501342773
397,0.009363889694213867
398,0.010380029678344727
399,0.008196592330932617
400,0.010557889938354492
401,0.010470151901245117
402,0.009492635726928711
403,0.010776996612548828
404,0.009431838989257812
405,0.009052515029907227
406,0.010454654693603516
407,0.009971141815185547
408,0.010242462158203125
409,0.0101318359375
410,0.01018524169921875
411,0.010578632354736328
412,0.008439779281616211
413,0.011590242385864258
414,0.00998377799987793
415,0.009615659713745117
416,0.010350227355957031
417,0.009331941604614258
418,0.01087498664855957
419,0.00942683219909668
420,0.009796857833862305
421,0.01100468635559082
422,0.009367704391479492
423,0.011123180389404297
424,0.008466243743896484
425,0.00906229019165039
426,0.011623859405517578
427,0.0110015869140625
428,0.012783050537109375
429,0.013705730438232422
430,0.011243820190429688
431,0.011526346206665039
432,0.010425090789794922
433,0.01044464111328125
434,0.009971857070922852
435,0.009465456008911133
436,0.012377500534057617
437,0.009983062744140625
438,0.010613203048706055
439,0.009246110916137695
440,0.010556697845458984
441,0.008529901504516602
442,0.01114344596862793
443,0.010602951049804688
444,0.008234262466430664
445,0.011060953140258789
446,0.008378982543945312
447,0.009631156921386719
448,0.009110689163208008
449,0.008514881134033203
450,0.010662317276000977
451,0.009527206420898438
452,0.011016368865966797
453,0.011113882064819336
454,0.009258508682250977
455,0.010920524597167969
456,0.008469343185424805
457,0.010305166244506836
458,0.011944055557250977
459,0.008888721466064453
460,0.010505437850952148
461,0.0087738037109375
462,0.012214899063110352
463,0.011659383773803711
464,0.010564327239990234
465,0.011608123779296875
466,0.011423587799072266
467,0.009163618087768555
468,0.010697364807128906
469,0.01009225845336914
470,0.008778572082519531
471,0.009985923767089844
472,0.008848190307617188
473,0.010512828826904297
474,0.012387514114379883
475,0.00854349136352539
476,0.010473966598510742
477,0.00927281379699707
478,0.010926485061645508
479,0.009610176086425781
480,0.009598493576049805
481,0.010126590728759766
482,0.008875370025634766
483,0.010728836059570312
484,0.009858369827270508
485,0.011057138442993164
486,0.011632442474365234
487,0.01036524772644043
488,0.010334253311157227
489,0.009682655334472656
490,0.009472370147705078
491,0.010663509368896484
492,0.010922670364379883
493,0.01082468032836914
494,0.011218070983886719
495,0.009936332702636719
496,0.009679555892944336
497,0.010581016540527344
498,0.008773088455200195
499,0.011844396591186523
500,0.011462211608886719
